qid	docno	score_delta	query	text	relevance	perturbed	score	rank
1122767	6727502	4.6006556	what amino produces carnitine	THE LYSINE STORY. L-lysine is an essential amino acid in that it is required for human nutrition and is not produced by the human body. L-lysine is a key amino acid in many critical body proteins, and is needed for growth, tissue repair, the production of antibodies, hormones and enzymes.HE LYSINE STORY. L-lysine is an essential amino acid in that it is required for human nutrition and is not produced by the human body. L-lysine is a key amino acid in many critical body proteins, and is needed for growth, tissue repair, the production of antibodies, hormones and enzymes.	1	False	-6.7411423	286
768208	6845596	4.5960016	what is mamey	A. Fleshy Fruits: All of most of the ovary wall (pericarp) is soft or fleshy at maturity. 1. Berry: Entire pericarp is fleshy, although skin is sometimes tough; may be one or many seeded. E.g. grape, tomato, papaya, pomegranate, sapote, persimmon, guava, banana and avocado.	1	False	-9.801872	248
359349	6834175	4.5752683	how to find the midsegment of a trapezoid	(Jump to Area of a Trapezoid or Perimeter of a Trapezoid). A trapezoid is a 4-sided flat shape with straight sides that has a pair of opposite sides parallel.	1	False	-5.68095	236
146187	6430259	4.561818	difference between a mcdouble and a double cheeseburger	Serving: 6.1 oz - 173 g. Nutritional summary of Double Cheeseburger: This food is a good source of protein. On the other hand, it is high in saturated fat and sodium. This food contains a high amount of trans fat.	1	False	-5.507532	90
1122767	7102820	4.5002623	what amino produces carnitine	L-Lysine Benefits and Side Effects Lysine is one of eight essential amino acids – building blocks of protein – that the body cannot manufacture on its own. L-lysine is a specific configuration of the lysine molecule often used in dietary supplements.	1	False	-8.311271	326
768208	3701945	4.496111	what is mamey	Pests and diseases: The white sapote has few natural enemies but the fruits of some cultivars are attacked by fruit flies where that is a problem. Black scale often occurs on nursery stock and occasionally on mature trees in California. Mealybugs are sometimes found around fruit stems, and aphids can infest new growth.	1	False	-10.849717	304
1122767	6232839	4.490409	what amino produces carnitine	Though some vegetable sources of protein contain sufficient values of all essential amino acids, many are lower in one or more essential amino acids than animal sources, especially lysine, and to a lesser extent methionine and threonine. Proteins derived from plant foods (legumes, seeds, grains, and vegetables) can be complete as well (examples include chickpeas, black beans, pumpkin seeds, cashews, cauliflower, quinoa, pistachios, turnip greens, black-eyed peas, and soy).	1	False	-8.277293	324
67316	209706	4.4842997	can fever cause miscarriage early pregnancy	Hot flashes that come and go are perfectly normal, says Gregg, but it's important to know the difference between a hot flash and a fever. Fevers elevate your body temperature, whereas hot flashes don't. Fevers can signal an infection, and high fevers can be dangerous during pregnancy. If your temperature is over 100 F, call your healthcare provider, says Gregg. Strategies for coping with hot flashes are pretty low-tech.	1	False	-6.02443	305
118440	4909317	4.4584084	define bmt medical	Common side effects of this type of bone marrow donation can include nausea, headache, and fatigue. These side effects are most often related to the anesthesia. Donors may also experience bruising or discomfort in the lower back. It is important to note that most donors have minimal side effects.o, this procedure is more commonly called a stem cell transplant. A person may need a stem cell transplant for diseases of the bone marrow. These can include leukemia, lymphoma, myeloma, and aplastic anemia. People with some types of genetic and immune system disorders may also need a stem cell transplant.	1	False	-9.598985	576
1122767	4039159	4.435168	what amino produces carnitine	L-Lysine Benefits and Uses What is L-lysine? L-lysine is an essential amino acid, which is mostly found in proteins of food items such as milk, yogurt, beans, wheat germ, cheese, and other animal proteins. Several amino acids are known as the building blocks of proteins.	1	False	-7.581432	301
1063750	5120823	4.4145126	why did the us volunterilay enter ww1	U.S. President Woodrow Wilson learned of the telegram’s contents on February 26; the next day he proposed to Congress that the U.S. should start arming its ships against possible German attacks. He also authorized the State Department to make public the Zimmermann Telegram. On March 1, the news broke.	1	False	-6.9811625	746
359349	2826511	4.402127	how to find the midsegment of a trapezoid	A trapezoid has two bases, each of which is one of the parallel sides. The other two sides that aren't parallel to each other are called the trapezoid's legs. Since only the bases are parallel and the legs are not, we can think of this scenario as two nonparallel transversals cutting across a pair of parallel lines.	1	False	-5.1820135	221
443396	2169377	4.3981066	lps laws definition	1 Committed to a mental institution. 2  A formal commitment of a person to a mental institution by a court, board, commission, or other lawful authority. 3  The term includes a commitment to a mental institution involuntarily. 4  The term includes commitment for mental defectiveness or mental illness.	1	False	-8.392533	264
174463	2924413	4.3534894	dog day afternoon meaning	It is also the period when the Dog Star [Sirius} rises with the sun. We are right in the middle of that time and at the right place being right in the middle of the northern hemisphere, so we have the right to be right in the middle of dog days.	1	False	-5.02632	297
1051399	2378828	9.844792	who sings monk theme song	Randy Newman (album) Randy Newman is the debut recording by Randy Newman, released in 1968. Unlike his later albums which featured Newman and his piano backed by guitar, bass guitar and drums, Randy Newman was highly orchestral and aimed to blend the orchestra with Newman's voice and piano.	2	False	-10.047122	342
131843	8710809	9.52848	definition of a sigmet	Wikipedia English The Free Encyclopedia. AIRMET. An AIRMET, or Airmen's Meteorological Information, is a concise description of weather phenomena that are occurring or may occur (forecast) along an air route that may affect aircraft safety.	2	False	-9.104324	172
118440	1466782	8.393913	define bmt medical	1 Infusion of healthy stem cells into the patient -- a painless process in which stem cells are transplanted into the patient through intravenous (IV) infusion. 2  Side effects from this procedure are rare. 3  Engraftment and recovery -- transplanted stem cells begin to grow and reproduce healthy blood cells.	2	False	-10.009667	621
118440	7447687	7.700773	define bmt medical	A stem cell injection is the infusion of healthy stem cells to replace cells that are damaged, according to Mayo Clinic. People whose bone marrow stops producing healthy stem cells may receive a stem cell transplant, and injections are sometimes used in patients receiving chemotherapy and radiation therapy.	2	False	-9.005095	508
118440	4480168	7.5961704	define bmt medical	The first stem-cell-based therapy was a bone marrow transplant used to treat leukemia. In this procedure, the patient's existing bone marrow is destroyed by radiation and/or chemotherapy. Donor bone marrow is injected into the patient and the bone marrow stem cells establish themselves in the patient's bones.	2	False	-9.440894	556
118440	1323063	7.583895	define bmt medical	Graft failure is a condition in which normal bone marrow function does not return following a stem cell transplant. Following transplant, the graft may fail to grow in the patients’ body, which will result in bone marrow failure and the absence of new blood cell production.	2	False	-8.658488	485
118440	4880050	7.506502	define bmt medical	Stem cells can, and in fact do right now, cure cancer. Currently, stem cell transplants are a widely used therapy for a few types of cancers. A stem cell cancer is a possible treatment for types of leukemias and lymphomas (both are blood cancers). The procedure is fraught with difficulties but works.	2	False	-9.984247	616
118440	8128704	7.1817737	define bmt medical	Upon regeneration of bone marrow function, patients may be cured from their disease or. receive additional cancer treatment .1,2. Autologous haematopoietic stem cell transplantation is a complex medical procedure that has been used to. treat and cure patients with various malignant and non-malignant disorders .	2	False	-8.658034	484
118440	5845642	7.0563984	define bmt medical	The treatment works by removing bone marrow stem cells – the type of cells which create new blood cells – and replacing the faulty part of the genetic code with a healthy gene. When the stem cells are replaced in the patient they then begin producing healthy blood cells, free from disease.	2	False	-9.9415865	613
118440	3038509	7.034768	define bmt medical	A blood and marrow stem cell transplant replaces a person's abnormal stem cells with healthy ones from another person (a donor). This procedure allows the recipient to get new stem cells that work properly. Stem cells are found in bone marrow, a sponge-like tissue inside the bones.mall numbers of stem cells also are found in the blood and in the umbilical cord (the cord that connects a fetus to its mother's placenta). Another type of stem cell, called an embryonic (em-bre-ON-ik) stem cell, can develop into any type of cell in the body. These cells aren't found in bone marrow.	2	False	-8.94337	503
118440	6687968	7.0181227	define bmt medical	In this article. Stem cell transplants -- from bone marrow or other sources -- can be an effective treatment for people with certain forms of cancer, such as leukemia and lymphoma. Stem cell transplants are also used for multiple myeloma and neuroblastoma, and they’re being studied as a treatment for other cancers, too.	2	False	-9.38279	549
118440	7447692	6.9680634	define bmt medical	A stem cell transplant is a procedure used to replace damaged or diseased stem cells with healthy stem cells, according to Mayo Clinic. Also called a blood or marrow transplant, stem cell transplants are used to treat people with cancers and diseases such as leukemia and sickle cell anemia. Full Answer >.	2	False	-8.115997	450
118440	1137106	6.930952	define bmt medical	The most well-established and widely used stem cell treatment is the transplantation of blood stem cells to treat diseases and conditions of the blood and immune system, or to restore the blood system after treatments for specific cancers. The US National Marrow Donor Program has a full list of diseases treatable by blood stem cell transplant.	2	False	-8.951055	504
118440	4667462	6.850837	define bmt medical	A bone marrow or cord blood transplant is a process to replace unhealthy bone marrow with healthy bone marrow. Bone marrow transplants can be used to treat patients with: life-threatening blood cancers like leukemia. diseases which result in bone marrow failure like aplastic anemia.	2	False	-8.30113	459
118440	6648624	6.78237	define bmt medical	Autologous Bone Marrow Transplant. In autologous transplants, the transplanted stem cells come from the body of the child having the transplant. The doctors remove the stem cells from the child, store them, and then put these cells back after destroying the cancer or diseased cells with conditioning.	2	False	-9.898571	608
118440	2833698	6.6647596	define bmt medical	For certain cancers that can be cured either by radiation or by surgery, radiation may be the preferred treatment. This is because radiation can cause less damage and the organ may be more likely to work the way it should after treatment. For some types of cancer, radiation and chemotherapy might be used together.	2	False	-10.730296	683
118440	4909315	6.6507697	define bmt medical	1 In bone marrow donations, bone marrow containing the blood stem cells necessary for the patient to start producing their own healthy blood cells is taken from the pelvic bone and given to the patient. 2  With PBSC, the stem cells are filtered directly from circulating (peripheral) blood. Even though this procedure does not actually involve the use of bone marrow, it is still commonly referred to as a bone marrow donation. 2  When you join a bone marrow donation registry, you are agreeing to donate using whichever method the patient's doctor deems appropriate.	2	False	-10.023944	625
118440	7926139	6.6051207	define bmt medical	Stem Cells in Use. In 1968, doctors performed the first successful bone marrow transplant. Bone marrow contains somatic stem cells that can produce all of the different cell types that make up our blood. It is transplanted routinely to treat a variety of blood and bone marrow diseases, blood cancers, and immune disorders.	2	False	-10.040546	628
118440	3038513	6.57084	define bmt medical	In an autologous transplant, a patient’s own stem cells are removed from his or her bone marrow or blood. They are frozen and stored while the person gets treatment (high-dose chemotherapy and/or radiation). A process called purging may be used to try to remove any leukemia cells in the samples.he transplant procedure. Blood-forming stem cells from the bone marrow or blood are collected, frozen, and stored. The patient gets high-dose chemo and sometimes also radiation treatment to the entire body.	2	False	-9.738129	587
118440	1279934	6.550292	define bmt medical	Bone marrow contains immature cells, called stem cells. Numerous people with blood cancers such as leukemia, lymphoma, sickle cell anemia and other life-threatening diseases, rely on bone marrow or cord blood transplants to save their life.one marrow is soft, gelatinous tissue that fills the medullary cavities-the centers of bones. There are two types of bone marrow: red bone marrow (also known as myeloid tissue) and yellow bone marrow (fatty tissue).	2	False	-9.271414	537
118440	1697395	6.54116	define bmt medical	The iliac crest has a large amount of red bone marrow, and thus it is the site of bone marrow harvests (from both sides) to collect the stem cells used in bone marrow transplantation.	2	False	-9.81488	596
118440	3156620	6.5045853	define bmt medical	A stem cell transplant is used for treatment when: 1  Your body cannot make the blood cells it needs because your bone marrow or stem cells have failed. 2  Your bone marrow or blood cells have become diseased.3  In this case you need healthy stem cells to replace the diseased bone marrow/stem cells. Your body cannot make the blood cells it needs because your bone marrow or stem cells have failed. 2  Your bone marrow or blood cells have become diseased. 3  In this case you need healthy stem cells to replace the diseased bone marrow/stem cells.	2	False	-9.426545	555
118440	1595384	6.478899	define bmt medical	For decades, doctors have used stem cells taken from bone marrow to help treat some cancers (such as leukemia), blood diseases (such as sickle cell anemia), and immune system diseases. Sometimes those stem cells come from the patients themselves. Other times they come from donated bone marrow.	2	False	-9.915946	611
118440	1695440	6.4517803	define bmt medical	Aplastic anemia. Treatment for this anemia may include blood transfusions to boost levels of red blood cells. You may need a bone marrow transplant if your bone marrow is diseased and can't make healthy blood cells. Anemias associated with bone marrow disease.	2	False	-9.822604	599
118440	1877854	6.4318156	define bmt medical	Stem-cell therapy is the use of stem cells to treat or prevent a disease or condition. Bone marrow transplant is the most widely used stem-cell therapy, but some therapies derived from umbilical cord blood are also in use.	2	False	-7.6391077	424
118440	7305260	6.4062757	define bmt medical	For example, blood stem cells can be found in the bone marrow and in the peripheral blood (circulating blood). A bone marrow transplant involves harvesting the stem cells from the bone marrow of a donor volunteer and after being prepared and grown, giving them to the patient.	2	False	-10.2267475	650
118440	8586372	6.3190575	define bmt medical	Bone marrow is the spongy tissue inside some of the bones in the body, including the hip and thigh bones. Bone marrow contains immature cells, called stem cells.Numerous people with blood cancers such as leukemia, lymphoma, sickle cell anemia and other life-threatening diseases, rely on bone marrow or cord blood transplants to save their life. Healthy bone marrow and blood cells are needed in order to live.ron is an important nutrient within the body. It combines with protein to make the hemoglobin in red blood cells and is essential in the production of red blood cells (erythropoiesis). The body stores iron in the liver, spleen, and bone marrow.	2	False	-8.744264	494
118440	2607752	6.309542	define bmt medical	The purpose of a stem cell transplant or a bone marrow transplant is to replenish the body with healthy cells and bone marrow when chemotherapy and radiation are finished. After a successful transplant, the bone marrow will start to produce new blood cells. In some cases, the transplant can have an added benefit; the new blood cells will also attack and destroy any cancer cells that survived the initial treatment.	2	False	-9.298371	538
118440	47781	6.307426	define bmt medical	A bone marrow transplant is a procedure to replace damaged or destroyed bone marrow with healthy bone marrow stem cells. Bone marrow is the soft, fatty tissue inside your bones. The bone marrow produces blood cells.	2	False	-7.669429	425
118440	6033913	6.291145	define bmt medical	Bone marrow transplant. A bone marrow transplant is a procedure to replace damaged or destroyed bone marrow with healthy bone marrow stem cells. Bone marrow is the soft, fatty tissue inside your bones. The bone marrow produces blood cells. Stem cells are immature cells in the bone marrow that give rise to all of your different blood cells.	2	False	-7.2996855	413
118440	985267	6.236148	define bmt medical	Bone marrow contains immature cells, called stem cells. Many people with blood cancers, such as leukemia and lymphoma, sickle cell anemia, and other life-threatening diseases, rely on bone marrow or cord blood transplants to survive. Healthy bone marrow and blood cells are needed in order to live. When disease affects bone marrow so that it can no longer function effectively, a marrow or cord blood transplant could be the best treatment option; for some patients it is the only potential cure.	2	False	-9.591899	575
118440	5255509	6.1591187	define bmt medical	What is a bone marrow transplant. Healthy marrow and blood cells are needed to live. Disease can affect the marrow’s ability to function. When this happens a bone marrow or cord blood transplant could be the best treatment option. For some diseases, transplant offers the only potential cure. A bone marrow or cord blood transplant replaces unhealthy blood-forming cells with healthy ones. Blood-forming cells are also called blood stem cells.	2	False	-9.156737	527
118440	3156626	6.136399	define bmt medical	The purpose of a stem cell transplant or a bone marrow transplant is to replenish the body with healthy cells and bone marrow when chemotherapy and radiation are finished. After a successful transplant, the bone marrow will start to produce new blood cells.tem cell transplants -- from bone marrow or other sources -- can be an effective treatment for people with certain forms of cancer, such as leukemia and lymphoma. Stem cell transplants are also used for multiple myeloma and neuroblastoma, and they’re being studied as a treatment for other cancers, too.	2	False	-9.087523	519
118440	1363116	6.114724	define bmt medical	Stem-cell-based therapies are not new. The first stem-cell-based therapy was a bone marrow transplant used to treat leukemia. In this procedure, the patient's existing bone marrow is destroyed by radiation and/or chemotherapy.Donor bone marrow is injected into the patient and the bone marrow stem cells establish themselves in the patient's bones.sing Stem Cells to Treat Disease. The first step in using stem cells for disease treatment is to establish stem cell lines, which researchers have accomplished. Next, scientists must be able to turn on specific genes within the stem cells so that the stem cells will differentiate into any cell they wish.	2	False	-9.325202	541
118440	3156619	6.098571	define bmt medical	1 Stem cell transplant gives the body healthy stem cells when the bone marrow has been damaged by disease or cancer treatments. 2  Very high doses of chemotherapy and radiation may be needed to treat certain types of cancer. Stem cell transplant gives someone with cancer (the recipient or host) a new immune system, which attacks remaining cancer cells. 2  After an allogeneic transplant, stem cells transplanted from the donor (the graft) identify and destroy any cancer cells that weren’t killed by chemotherapy or radiation therapy.	2	False	-9.93981	612
118440	3683469	6.09604	define bmt medical	Most stem cells are in the bone marrow, a spongy tissue inside bone. Other stem cells -- called peripheral blood stem cells -- circulate in the blood. Both types can be used in stem cell transplants for cancer treatment.n this article. Stem cell transplants -- from bone marrow or other sources -- can be an effective treatment for people with certain forms of cancer, such as leukemia and lymphoma. Stem cell transplants are also used for multiple myeloma and neuroblastoma, and they’re being studied as a treatment for other cancers, too.	2	False	-9.451348	559
118440	3156622	6.0386915	define bmt medical	Stem cell transplant is the term commonly used to describe bone marrow transplant and transplants done with stem cells found in the blood. Stem cell transplants offer some patients the possibility of a cure, and others a longer period of disease-free survival. Your body cannot make the blood cells it needs because your bone marrow or stem cells have failed. 2  Your bone marrow or blood cells have become diseased. 3  In this case you need healthy stem cells to replace the diseased bone marrow/stem cells.	2	False	-7.8104343	436
118440	7339241	6.0233817	define bmt medical	This is known as a stem cell transplant. These infused stem cells can grow in the patient’s body and replace the patient’s own stem cells that were destroyed by the chemo-radiation therapy, resulting in a new line of white blood cells, red blood cells, or platelets that the patient will need to survive.he stem cells required for a stem cell transplant were historically collected from the bone marrow (spongy material inside large bones) or the circulating blood of patients or donors. Some patients, however, are unable to produce enough stem cells for a transplant or cannot find an appropriate donor.	2	False	-9.327701	543
118440	2607758	6.006662	define bmt medical	Doctors also treat some blood diseases with stem cell transplants.In the past, patients who needed a stem cell transplant received a “bone marrow transplant” because the stem cells were collected from the bone marrow. Today, stem cells are usually collected from the blood, instead of the bone marrow. For this reason, they are now more commonly called stem cell transplants. Why are bone marrow and stem cells important? A part of your bones called “bone marrow” makes blood cells. Marrow is the soft, spongy tissue inside bones.	2	False	-9.152129	525
118440	7092475	6.003104	define bmt medical	Bone marrow is the special, fatty tissue that houses stem cells within large bones. These stem cells can transform themselves into white and red blood cells as well as platelets which are essential for circulation. This is the only way our blood gets replaced to keep bodies healthy.one marrow is the special, fatty tissue that houses stem cells within large bones. These stem cells can transform themselves into white and red blood cells as well as platelets which are essential for circulation. This is the only way our blood gets replaced to keep bodies healthy.	2	False	-8.727346	493
118440	2699182	5.973436	define bmt medical	The goal of a bone marrow transplant is to cure many diseases and types of cancer. When the doses of chemotherapy or radiation needed to cure a cancer are so high that a person's bone marrow stem cells will be permanently damaged or destroyed by the treatment, a bone marrow transplant may be needed. Graft failure may occur as a result of infection, recurrent disease, or if the stem cell count of the donated marrow was insufficient to cause engraftment. 2  Graft-versus-host disease. 3  Graft-versus-host disease (GVHD) can be a serious and life-threatening complication of a bone marrow transplant.	2	False	-8.648055	482
118440	1877853	5.952108	define bmt medical	For over 30 years, bone marrow has been used to treat cancer patients with conditions such as leukaemia and lymphoma; this is the only form of stem-cell therapy that is widely practiced. During chemotherapy, most growing cells are killed by the cytotoxic agents.	2	False	-9.269653	536
118440	5833423	5.9110384	define bmt medical	Transplant procedure. In a bone marrow transplant, doctors infuse or inject healthy stem cells into your body to renew and repair tissue. After your bone marrow transplant, you may notice some minor side effects, such as a flushed face or nausea, due to the preservatives used to freeze the stem cells.ransplant procedure. In a bone marrow transplant, doctors infuse or inject healthy stem cells into your body to renew and repair tissue. After your bone marrow transplant, you may notice some minor side effects, such as a flushed face or nausea, due to the preservatives used to freeze the stem cells.	2	False	-9.584828	574
67316	6725832	5.8443155	can fever cause miscarriage early pregnancy	Sometimes you can bring down a fever by taking a lukewarm shower or bath, but check with your doctor if your fever is high or if non-medical remedies don't work. A prolonged fever higher than 102 degrees can harm your baby, and your doctor may prefer that you take an OTC medicine to control it. Cold and cough remedies.	2	False	-7.671733	353
118440	6535690	5.8411665	define bmt medical	In a stem cell transplant, you receive healthy blood-forming stem cells through a needle in your vein. 1  Once they enter your bloodstream, the stem cells travel to the bone marrow, where they take the place of the cells that were destroyed by treatment. The blood-forming stem cells that are used in transplants can come from the bone marrow, bloodstream, or umbilical cord.	2	False	-10.190763	646
118440	420882	5.821417	define bmt medical	Bone marrow is the spongy tissue inside some of the bones in the body, including the hip and thigh bones. Bone marrow contains immature cells, called stem cells.Numerous people with blood cancers such as leukemia, lymphoma, sickle cell anemia and other life-threatening diseases, rely on bone marrow or cord blood transplants to save their life. Healthy bone marrow and blood cells are needed in order to live.one marrow contains immature cells, called stem cells. Numerous people with blood cancers such as leukemia, lymphoma, sickle cell anemia and other life-threatening diseases, rely on bone marrow or cord blood transplants to save their life. Healthy bone marrow and blood cells are needed in order to live.	2	False	-8.7180395	491
118440	6035767	5.7775335	define bmt medical	A bone marrow transplant is used to treat a number of illnesses. It can treat people with various blood and bone marrow diseases. It is also used in the treatment of some forms of cancer. The way it works is a doctor first destroys a patient's blood cells or bone marrow.hese blood stem cells are responsible for making our blood. Our blood cells need to be replaced constantly (this is why a blood transfusion only temporarily changes the DNA profile of our blood). What this means in a bone marrow transplant patient is that his or her blood comes from the donor's stem cells.	2	False	-8.354175	463
118440	1680085	5.772088	define bmt medical	Bone marrow is the spongy tissue inside some of the bones in the body, including the hip and thigh bones. Bone marrow contains immature cells, called stem cells.Numerous people with blood cancers such as leukemia, lymphoma, sickle cell anemia and other life-threatening diseases, rely on bone marrow or cord blood transplants to save their life. Healthy bone marrow and blood cells are needed in order to live.here are two types of bone marrow: red bone marrow (also known as myeloid tissue) and yellow bone marrow (fatty tissue). 1. Both types of bone marrow are highly vascular and enriched with numerous blood vessels and capillaries. 2. The bone marrow makes more than 200 billion new blood cells every day.	2	False	-8.209261	453
118440	3683472	5.7599106	define bmt medical	The purpose of a stem cell transplant or a bone marrow transplant is to replenish the body with healthy cells and bone marrow when chemotherapy and radiation are finished. After a successful transplant, the bone marrow will start to produce new blood cells.n this article. Stem cell transplants -- from bone marrow or other sources -- can be an effective treatment for people with certain forms of cancer, such as leukemia and lymphoma. Stem cell transplants are also used for multiple myeloma and neuroblastoma, and they’re being studied as a treatment for other cancers, too.	2	False	-8.781335	496
118440	7273638	5.682645	define bmt medical	In a bone marrow or blood stem cell transplant, doctors use radiation or chemotherapy to destroy the bone marrow in a patient with, say, leukemia. Then cancer-free donor blood stem cells are transplanted into the patient to help create a new blood system, and rebuild their immune system. Surprise findings	2	False	-10.030438	626
118440	6185398	5.6617465	define bmt medical	Bone marrow transplant / Stem cell transplant – A bone marrow transplant is the only treatment known to cure MDS. It gives a patient healthy stem cells – immature cells that grow into different parts of the blood – taken from the marrow, the soft, fatty tissue inside the bones, replacing the diseased MDS bone marrow.one marrow transplant / Stem cell transplant – A bone marrow transplant is the only treatment known to cure MDS. It gives a patient healthy stem cells – immature cells that grow into different parts of the blood – taken from the marrow, the soft, fatty tissue inside the bones, replacing the diseased MDS bone marrow.	2	False	-8.409197	468
118440	3683468	5.6351233	define bmt medical	Stem cells for a transplant -- whether from peripheral blood cells or bone marrow -- can come from two places: your body or a matching donor’s body.Autologous transplants involve stem cells taken from your body before you’ve received chemotherapy and radiation.tem cells for a transplant -- whether from peripheral blood cells or bone marrow -- can come from two places: your body or a matching donor’s body.	2	False	-9.160702	528
390360	3999219	5.6188526	ia suffix meaning	Suffixes are used at the end of a word to modify the word's meaning. Suffixes indicate a condition, disease, procedure, or disorder. Written Jan 16, 2015.	2	False	-3.5113702	236
118440	5833424	5.602244	define bmt medical	1 Engraftment and recovery -- transplanted stem cells begin to grow and reproduce healthy blood cells. 2  For bone marrow or blood stem cell transplant, engraftment takes between two and three weeks; for cord blood transplant, the process takes three to five weeks. Obtaining stem cells from the patient or a donor 2  --. Blood stem cells are taken through a painless process called apheresis. 3  Blood is taken from a vein and circulated through a machine that removes the stem cells and returns remaining blood and plasma back to the patient.	2	False	-10.194264	647
118440	4928538	5.5951586	define bmt medical	Stem-cell therapy is the use of stem cells to treat or prevent a disease or condition.Bone marrow transplant is the most widely used stem-cell therapy, but some therapies derived from umbilical cord blood are also in use.or over 30 years, bone marrow has been used to treat cancer patients with conditions such as leukaemia and lymphoma; this is the only form of stem-cell therapy that is widely practiced.	2	False	-6.9893317	411
118440	2699184	5.575024	define bmt medical	How transplants work. A bone marrow or cord blood transplant may be the best treatment option or the only potential for a cure for patients with leukemia, lymphoma, sickle cell anemia and many other diseases.As the science of transplant continues to advance, new diseases are being treated with transplant.ow transplants work. A bone marrow or cord blood transplant may be the best treatment option or the only potential for a cure for patients with leukemia, lymphoma, sickle cell anemia and many other diseases.	2	False	-9.819573	598
131843	2068929	5.551964	definition of a sigmet	The Tornado Watch. 1  Meteorologists using the latest in computers, radar and satellite data are always monitoring the weather elements. When a high probability of severe weather exists, a tornado or severe thunderstorm watch is issued. Watches may be issued hours before any severe storm hits the area.	2	False	-10.584418	209
118440	4070256	5.5102544	define bmt medical	A bone marrow transplant may be done in order to treat blood and marrow diseases. In the process, damaged blood stem cells are replaced by healthy cells obtained form a donor. The healthy stem cells can be obtained from the donor's blood or bone marrow. Bone marrow is extracted from bones such as the hip or sternum.hile all blood cells are derived from bone marrow, some white blood cells mature in other organs such as the spleen, lymph nodes, and thymus gland. The major function of bone marrow is to generate blood cells. Bone marrow contains two main types of stem cells.	2	False	-9.608897	580
118440	6609238	5.458581	define bmt medical	Most stem cells are in your bone marrow. You also have some that circulate from your marrow into your blood. Bone marrow stem cells turn into red blood cells, white blood cells, or platelets to help your body stay healthy.If your bone marrow is damaged or destroyed, it can no longer make normal blood cells.ost stem cells are in your bone marrow. You also have some that circulate from your marrow into your blood. Bone marrow stem cells turn into red blood cells, white blood cells, or platelets to help your body stay healthy.	2	False	-10.006085	620
118440	3156621	5.4576116	define bmt medical	People with cancer may have a stem cell transplant for 2 main reasons: 1  Stem cell transplant gives the body healthy stem cells when the bone marrow has been damaged by disease or cancer treatments.2  Very high doses of chemotherapy and radiation may be needed to treat certain types of cancer. Stem cell transplant gives someone with cancer (the recipient or host) a new immune system, which attacks remaining cancer cells. 2  After an allogeneic transplant, stem cells transplanted from the donor (the graft) identify and destroy any cancer cells that weren’t killed by chemotherapy or radiation therapy.	2	False	-9.422034	553
118440	3920976	5.4411745	define bmt medical	Radiation therapy damages cells by destroying the genetic material that controls how cells grow and divide. While both healthy and cancerous cells are damaged by radiation therapy, the goal of radiation therapy is to destroy as few normal, healthy cells as possible.	2	False	-8.081509	448
443396	8790086	5.4285393	lps laws definition	UF Health - University of Florida Health. Baker Act. Baker Act. The Baker Act is a Florida law that enables families and loved ones to provide emergency mental health services and temporary detention for people who are impaired because of their mental illness, and who are unable to determine their needs for treatment.	2	False	-9.222018	300
118440	1721846	5.401381	define bmt medical	A bone marrow or cord blood transplant replaces unhealthy blood-forming cells with healthy ones. Blood-forming cells are also called blood stem cells. Blood stem cells are immature cells that can grow into red blood cells, white blood cells and platelets. There are two types of transplant.ow a bone marrow transplant works \r\n \r\n A bone marrow or cord blood transplant replaces unhealthy blood-forming cells with healthy ones.There are two types of transplants autologous and allogenic. The role of bone marrow \r\n \r\n Marrow is the soft tissue inside bones that produces. Skip Navigation.	2	False	-8.382731	466
118440	3156624	5.3771772	define bmt medical	Stem cell transplant. Stem cell transplant replaces a person’s blood-forming (hematopoietic) stem cells. It is used when stem cells or the bone marrow has been damaged by chemotherapy drugs, radiation therapy or disease (such as cancer).The new stem cells make healthy blood cells. Stem cells are young, immature cells.tem cell transplant. Stem cell transplant replaces a person’s blood-forming (hematopoietic) stem cells. It is used when stem cells or the bone marrow has been damaged by chemotherapy drugs, radiation therapy or disease (such as cancer).	2	False	-8.695781	487
118440	8367839	5.313712	define bmt medical	Stem Cell Transplant for Cancer. Stem cell transplants, including peripheral blood, bone marrow, and cord blood transplants, can be used to treat cancer. Stem cell transplants are most often used for cancers affecting the blood or immune system, such as leukemia, lymphoma, or multiple myeloma. Here we’ll outline why a person might need a stem cell transplant, what stem cells do, and what a transplant is like for most people.	2	False	-8.839545	499
118440	98383	5.301693	define bmt medical	Stem cells for a transplant -- whether from peripheral blood cells or bone marrow -- can come from two places: your body or a matching donor’s body.Autologous transplants involve stem cells taken from your body before you’ve received chemotherapy and radiation.tem cells can also come from what is known as a matched unrelated donor (MUD). Your bone marrow and tissue typing is matched against an unknown donor via a bone marrow registry to find a compatible donor. Doctors will search bone marrow registries if the patient does not have a relative who “matches” their stem cells.	2	False	-9.086781	518
